ax,ay,az,gx,gy,gz,temperature,flame
-11380.0,3640.0,13680.0,-857.0,153.0,850.0,189.0,1.0
-4952.0,712.0,7844.0,-1758.0,-2220.0,829.0,178.0,1.0
-860.0,-1632.0,9488.0,-2139.0,-1180.0,467.0,176.0,1.0
-6472.0,-4896.0,19132.0,-2004.0,-3235.0,-185.0,197.0,1.0
1176.0,-3080.0,25720.0,-1449.0,-1473.0,-599.0,209.0,1.0
13676.0,-480.0,16448.0,-985.0,-885.0,-962.0,203.0,1.0
10756.0,892.0,22252.0,-434.0,232.0,-896.0,199.0,1.0
2492.0,-872.0,20804.0,-21.0,1525.0,-612.0,193.0,1.0
-7372.0,-800.0,25748.0,227.0,1871.0,-163.0,188.0,1.0
-5200.0,1700.0,21640.0,-389.0,105.0,422.0,223.0,1.0
-11828.0,3124.0,15040.0,-953.0,-30.0,897.0,188.0,1.0
-9592.0,1216.0,7440.0,-1750.0,-2255.0,819.0,154.0,1.0
772.0,-2268.0,6632.0,-2190.0,-1319.0,424.0,184.0,1.0
-5760.0,-6208.0,18940.0,-2002.0,-3170.0,-169.0,196.0,1.0
2736.0,-2564.0,20584.0,-1488.0,-1339.0,-539.0,213.0,1.0
4524.0,-764.0,23344.0,-1136.0,-1409.0,-911.0,197.0,1.0
17780.0,1380.0,13568.0,-596.0,218.0,-930.0,205.0,1.0
9272.0,356.0,15080.0,-90.0,1276.0,-686.0,215.0,1.0
-2592.0,-652.0,24368.0,214.0,1951.0,-229.0,194.0,1.0
-5532.0,-1048.0,25192.0,-260.0,377.0,283.0,225.0,1.0
-10128.0,6400.0,6632.0,-782.0,197.0,855.0,187.0,1.0
-11448.0,5724.0,13140.0,-1577.0,-2102.0,863.0,191.0,1.0
-3956.0,1056.0,7324.0,-2175.0,-1250.0,483.0,180.0,1.0
4920.0,-6168.0,5236.0,-2017.0,-3354.0,-177.0,196.0,1.0
10824.0,-3048.0,5612.0,-1480.0,-1465.0,-592.0,208.0,1.0
500.0,-2492.0,27108.0,-1017.0,-831.0,-943.0,205.0,1.0
-2476.0,-784.0,32172.0,-360.0,241.0,-891.0,195.0,1.0
9000.0,272.0,15380.0,14.0,1665.0,-589.0,200.0,1.0
-1496.0,-780.0,23668.0,227.0,1863.0,-172.0,186.0,1.0
-11832.0,3796.0,14324.0,-456.0,10.0,468.0,214.0,1.0
-10096.0,5764.0,6700.0,-974.0,-227.0,899.0,194.0,1.0
-12336.0,5908.0,9596.0,-1960.0,-2053.0,680.0,190.0,1.0
-6884.0,-3516.0,14748.0,-2207.0,-2892.0,86.0,209.0,1.0
13872.0,-4168.0,1240.0,-1686.0,-1481.0,-349.0,209.0,1.0
-608.0,-2984.0,28728.0,-1126.0,-1818.0,-912.0,196.0,1.0
-2436.0,-316.0,30640.0,-488.0,308.0,-921.0,199.0,1.0
8980.0,456.0,15124.0,-13.0,1572.0,-633.0,210.0,1.0
-5644.0,-668.0,24472.0,254.0,1708.0,-118.0,189.0,1.0
-3928.0,1320.0,22388.0,-583.0,199.0,564.0,205.0,1.0
-9468.0,2800.0,12712.0,-1205.0,-682.0,944.0,210.0,1.0
-5816.0,1388.0,6196.0,-2030.0,-1547.0,669.0,190.0,1.0
520.0,-1280.0,7660.0,-2212.0,-2746.0,98.0,208.0,1.0
8448.0,-3124.0,7920.0,-1851.0,-1851.0,-299.0,189.0,1.0
-940.0,-3092.0,27920.0,-1253.0,-2285.0,-820.0,191.0,1.0
12468.0,-648.0,17024.0,-921.0,-148.0,-976.0,227.0,1.0
6200.0,-108.0,18424.0,-303.0,245.0,-857.0,188.0,1.0
3796.0,-596.0,20080.0,70.0,1752.0,-548.0,212.0,1.0
-7852.0,-980.0,27336.0,132.0,1539.0,-58.0,194.0,1.0
-3964.0,-304.0,23772.0,-443.0,-32.0,484.0,211.0,1.0
-10112.0,2624.0,10612.0,-976.0,-202.0,889.0,194.0,1.0
-12356.0,2608.0,8360.0,-1883.0,-2236.0,702.0,185.0,1.0
-16.0,-2268.0,7140.0,-2185.0,-2057.0,295.0,219.0,1.0
14288.0,-4160.0,788.0,-1949.0,-2559.0,-287.0,190.0,1.0
3020.0,-3376.0,22248.0,-1386.0,-1976.0,-756.0,199.0,1.0
8564.0,-1512.0,20256.0,-882.0,-116.0,-927.0,213.0,1.0
4876.0,380.0,20628.0,-337.0,264.0,-892.0,196.0,1.0
4976.0,-608.0,18692.0,63.0,1912.0,-543.0,214.0,1.0
-8196.0,-796.0,26560.0,89.0,1373.0,5.0,198.0,1.0
-6100.0,2568.0,19240.0,-525.0,14.0,520.0,201.0,1.0
-11332.0,3876.0,12984.0,-1061.0,-397.0,932.0,203.0,1.0
-1800.0,500.0,7448.0,-1938.0,-1784.0,698.0,192.0,1.0
-1216.0,-2360.0,10844.0,-2184.0,-2844.0,62.0,209.0,1.0
-5048.0,-3028.0,13516.0,-1760.0,-1617.0,-354.0,206.0,1.0
3036.0,-1144.0,24928.0,-1142.0,-1907.0,-925.0,192.0,1.0
16688.0,1156.0,14804.0,-606.0,203.0,-927.0,208.0,1.0
6164.0,-16.0,17880.0,-74.0,1277.0,-638.0,215.0,1.0
-5980.0,-672.0,26176.0,206.0,1972.0,-296.0,193.0,1.0
-3352.0,-1272.0,23844.0,-264.0,345.0,309.0,219.0,1.0
-8900.0,3036.0,18188.0,-744.0,298.0,806.0,193.0,1.0
-10788.0,6100.0,12276.0,-1391.0,-1286.0,854.0,198.0,1.0
-5836.0,1020.0,9152.0,-2160.0,-1233.0,559.0,196.0,1.0
-204.0,-1272.0,8936.0,-2107.0,-3316.0,-4.0,199.0,1.0
10100.0,-2144.0,7808.0,-1611.0,-1274.0,-407.0,224.0,1.0
1648.0,-1180.0,26656.0,-1122.0,-1660.0,-912.0,195.0,1.0
17648.0,1008.0,14020.0,-493.0,249.0,-953.0,198.0,1.0
7796.0,-104.0,16088.0,50.0,1997.0,-600.0,215.0,1.0
-8676.0,-872.0,26976.0,143.0,1348.0,53.0,196.0,1.0
-6688.0,3352.0,16724.0,-646.0,-2.0,715.0,195.0,1.0
-13216.0,5592.0,10120.0,-1427.0,-1428.0,856.0,200.0,1.0
688.0,-1892.0,6480.0,-2161.0,-1144.0,555.0,206.0,1.0
-7268.0,-4600.0,19992.0,-2020.0,-3159.0,-242.0,194.0,1.0
3428.0,-1544.0,24472.0,-1365.0,-1875.0,-739.0,195.0,1.0
17688.0,1172.0,13520.0,-817.0,163.0,-957.0,226.0,1.0
-1168.0,-996.0,32576.0,-163.0,964.0,-796.0,201.0,1.0
-7328.0,-1680.0,27100.0,240.0,2030.0,-265.0,194.0,1.0
-7172.0,2144.0,22124.0,-384.0,27.0,376.0,225.0,1.0
-11344.0,3040.0,15152.0,-857.0,302.0,863.0,189.0,1.0
-12360.0,2204.0,8236.0,-1472.0,-1839.0,866.0,203.0,1.0
-912.0,-88.0,6212.0,-1975.0,-1477.0,649.0,194.0,1.0
200.0,-2616.0,7672.0,-2124.0,-1806.0,289.0,221.0,1.0
-3276.0,-2560.0,13688.0,-2050.0,-3057.0,-135.0,200.0,1.0
13300.0,-3588.0,2484.0,-1807.0,-1435.0,-333.0,194.0,1.0
9464.0,-2276.0,6296.0,-1352.0,-2184.0,-727.0,198.0,1.0
17020.0,1512.0,13456.0,-1109.0,-1555.0,-881.0,196.0,1.0
13292.0,1076.0,18232.0,-765.0,44.0,-912.0,229.0,1.0
4264.0,712.0,29668.0,-404.0,209.0,-845.0,200.0,1.0
2184.0,-424.0,20752.0,-89.0,1430.0,-649.0,226.0,1.0
-6680.0,-608.0,26432.0,169.0,1973.0,-271.0,195.0,1.0
-3548.0,-1064.0,24228.0,-226.0,714.0,224.0,221.0,1.0
-9996.0,3104.0,16804.0,-775.0,189.0,854.0,189.0,1.0
-13268.0,5908.0,10432.0,-1535.0,-1787.0,827.0,199.0,1.0
-476.0,-956.0,7216.0,-2148.0,-1167.0,492.0,207.0,1.0
-3412.0,-4364.0,14552.0,-2045.0,-3381.0,-177.0,198.0,1.0
3692.0,-2660.0,19268.0,-1428.0,-1467.0,-609.0,209.0,1.0
7344.0,-800.0,20396.0,-1013.0,-742.0,-985.0,205.0,1.0
16984.0,712.0,14904.0,-387.0,163.0,-920.0,198.0,1.0
4468.0,-544.0,19520.0,85.0,1817.0,-586.0,214.0,1.0
-8352.0,-1468.0,27240.0,77.0,1369.0,5.0,193.0,1.0
-7032.0,2328.0,21120.0,-507.0,-130.0,546.0,203.0,1.0
-11472.0,5944.0,11628.0,-1221.0,-1239.0,904.0,208.0,1.0
-492.0,-1000.0,6732.0,-2116.0,-1383.0,609.0,194.0,1.0
-4720.0,-5236.0,16540.0,-2127.0,-3171.0,46.0,197.0,1.0
1844.0,-3172.0,22756.0,-1552.0,-1047.0,-453.0,204.0,1.0
10764.0,-992.0,18112.0,-1057.0,-1154.0,-937.0,200.0,1.0
12380.0,796.0,20516.0,-411.0,205.0,-924.0,197.0,1.0
876.0,-1004.0,21708.0,95.0,1772.0,-552.0,215.0,1.0
-7016.0,-1712.0,26812.0,13.0,1338.0,4.0,192.0,1.0
-9260.0,3144.0,19436.0,-490.0,-71.0,513.0,205.0,1.0
-10864.0,3656.0,11204.0,-1045.0,-616.0,915.0,203.0,1.0
-364.0,-920.0,6844.0,-1955.0,-2024.0,689.0,188.0,1.0
-4284.0,-5112.0,15716.0,-2153.0,-2836.0,101.0,213.0,1.0
-1536.0,-5632.0,9244.0,-1659.0,-1223.0,-400.0,209.0,1.0
12496.0,-1048.0,17460.0,-1093.0,-1551.0,-956.0,191.0,1.0
7148.0,556.0,26808.0,-403.0,238.0,-896.0,193.0,1.0
1980.0,212.0,23724.0,36.0,2093.0,-558.0,213.0,1.0
-4192.0,824.0,22472.0,-23.0,1108.0,77.0,200.0,1.0
-11568.0,3956.0,13540.0,-675.0,-19.0,708.0,191.0,1.0
-11460.0,3796.0,10144.0,-1524.0,-2093.0,859.0,197.0,1.0
-4676.0,-5708.0,17196.0,-2240.0,-1298.0,483.0,211.0,1.0
6168.0,-5776.0,4696.0,-1837.0,-2424.0,-284.0,190.0,1.0
6872.0,-2124.0,15940.0,-1215.0,-2034.0,-854.0,190.0,1.0
-1048.0,-1008.0,32767.0,-553.0,283.0,-917.0,204.0,1.0
9416.0,-4.0,14920.0,40.0,1820.0,-600.0,212.0,1.0
-4400.0,-780.0,24468.0,197.0,1662.0,-56.0,192.0,1.0
-4316.0,1096.0,22576.0,-558.0,143.0,605.0,198.0,1.0
-11080.0,5980.0,13064.0,-1347.0,-1140.0,893.0,199.0,1.0
-784.0,-120.0,6932.0,-2167.0,-1279.0,481.0,216.0,1.0
-4668.0,-5376.0,17104.0,-2003.0,-3158.0,-237.0,191.0,1.0
3000.0,-3204.0,23876.0,-1440.0,-1831.0,-726.0,198.0,1.0
17236.0,496.0,13152.0,-818.0,111.0,-947.0,226.0,1.0
8224.0,-24.0,16192.0,-61.0,887.0,-765.0,195.0,1.0
-7560.0,-848.0,27328.0,211.0,2118.0,-317.0,191.0,1.0
-5588.0,1316.0,22384.0,-239.0,423.0,372.0,226.0,1.0
-11112.0,3504.0,12644.0,-1017.0,-274.0,889.0,189.0,1.0
-360.0,-1540.0,6748.0,-1976.0,-2006.0,701.0,190.0,1.0
-5584.0,-6016.0,18304.0,-2141.0,-2705.0,89.0,212.0,1.0
2756.0,-6116.0,6512.0,-1676.0,-1125.0,-363.0,205.0,1.0
12532.0,-644.0,16820.0,-1166.0,-1656.0,-905.0,190.0,1.0
11540.0,932.0,21192.0,-622.0,278.0,-915.0,213.0,1.0
-1348.0,-892.0,30536.0,-123.0,956.0,-762.0,201.0,1.0
-7440.0,-1424.0,26352.0,225.0,2073.0,-306.0,193.0,1.0
-5964.0,1672.0,22072.0,-325.0,317.0,335.0,226.0,1.0
-11676.0,3552.0,14288.0,-780.0,140.0,849.0,188.0,1.0
-5224.0,712.0,8836.0,-1827.0,-2379.0,778.0,190.0,1.0
-3088.0,-2568.0,12960.0,-2212.0,-1539.0,407.0,218.0,1.0
-4984.0,-4388.0,12560.0,-1862.0,-2264.0,-272.0,190.0,1.0
8788.0,-972.0,19780.0,-1244.0,-1930.0,-862.0,192.0,1.0
11724.0,864.0,21496.0,-689.0,334.0,-922.0,215.0,1.0
-308.0,184.0,27656.0,-13.0,1297.0,-720.0,215.0,1.0
6932.0,216.0,16888.0,182.0,1982.0,-250.0,189.0,1.0
-11940.0,3152.0,14868.0,-449.0,17.0,425.0,207.0,1.0
-11464.0,6280.0,7464.0,-1229.0,-1076.0,921.0,180.0,1.0
-13448.0,4160.0,9184.0,-2152.0,-1192.0,584.0,198.0,1.0
1656.0,-5180.0,5852.0,-2015.0,-3220.0,-163.0,193.0,1.0
10332.0,-1468.0,8424.0,-1323.0,-1932.0,-758.0,198.0,1.0
3052.0,-280.0,30220.0,-799.0,63.0,-970.0,227.0,1.0
6208.0,-520.0,18272.0,-215.0,539.0,-850.0,195.0,1.0
-696.0,-872.0,22940.0,227.0,2183.0,-314.0,191.0,1.0
-4896.0,-1132.0,25628.0,-411.0,159.0,446.0,227.0,1.0
-8804.0,2564.0,11168.0,-1037.0,-326.0,906.0,194.0,1.0
-6524.0,844.0,8620.0,-1992.0,-1908.0,710.0,191.0,1.0
-1856.0,-1636.0,11256.0,-2185.0,-2704.0,100.0,213.0,1.0
7848.0,-1692.0,13044.0,-1684.0,-1290.0,-437.0,222.0,1.0
5000.0,-1136.0,23332.0,-1116.0,-1655.0,-922.0,196.0,1.0
16084.0,920.0,15924.0,-488.0,323.0,-921.0,204.0,1.0
6032.0,-428.0,18076.0,35.0,1628.0,-642.0,204.0,1.0
-7936.0,-588.0,26280.0,225.0,1643.0,-120.0,192.0,1.0
-5832.0,2544.0,19368.0,-455.0,-4.0,541.0,208.0,1.0
-12992.0,3964.0,14520.0,-1109.0,-529.0,942.0,202.0,1.0
-2240.0,44.0,8452.0,-1979.0,-1801.0,710.0,195.0,1.0
-2348.0,-3496.0,12880.0,-2208.0,-2608.0,118.0,217.0,1.0
-3204.0,-3508.0,10752.0,-1765.0,-1591.0,-351.0,196.0,1.0
3720.0,-1552.0,24532.0,-1133.0,-2126.0,-860.0,194.0,1.0
15308.0,872.0,17000.0,-648.0,244.0,-964.0,208.0,1.0
4516.0,-556.0,19200.0,-9.0,1539.0,-648.0,223.0,1.0
-7008.0,-864.0,25416.0,229.0,1930.0,-211.0,191.0,1.0
-8508.0,3088.0,17148.0,-440.0,67.0,434.0,207.0,1.0
-10860.0,4396.0,10068.0,-1163.0,-584.0,973.0,199.0,1.0
88.0,-2052.0,6828.0,-2037.0,-1532.0,658.0,189.0,1.0
-6992.0,-4580.0,20040.0,-2194.0,-3221.0,16.0,206.0,1.0
8724.0,-5044.0,4128.0,-1630.0,-1381.0,-450.0,188.0,1.0
18100.0,960.0,12592.0,-1073.0,-1600.0,-947.0,194.0,1.0
-1728.0,-1104.0,32767.0,-411.0,205.0,-943.0,198.0,1.0
9756.0,284.0,14596.0,86.0,2161.0,-422.0,197.0,1.0
-4748.0,-780.0,24496.0,-16.0,1087.0,114.0,204.0,1.0
-10712.0,5520.0,8640.0,-706.0,396.0,812.0,188.0,1.0
-9868.0,3496.0,13256.0,-1698.0,-2165.0,818.0,191.0,1.0
-5180.0,1468.0,6252.0,-2180.0,-1369.0,436.0,215.0,1.0
2880.0,-6336.0,6296.0,-2021.0,-3160.0,-248.0,195.0,1.0
9828.0,-3140.0,7792.0,-1488.0,-1484.0,-644.0,203.0,1.0
748.0,-1352.0,27736.0,-948.0,-442.0,-966.0,206.0,1.0
1872.0,424.0,24356.0,-274.0,373.0,-871.0,195.0,1.0
2824.0,-828.0,20560.0,153.0,2176.0,-415.0,200.0,1.0
-5840.0,-1292.0,25812.0,-313.0,365.0,360.0,226.0,1.0
-10768.0,2880.0,10912.0,-992.0,-191.0,875.0,186.0,1.0
-8092.0,1140.0,8472.0,-2007.0,-2015.0,700.0,192.0,1.0
-3744.0,-2204.0,13444.0,-2167.0,-2811.0,106.0,207.0,1.0
4976.0,-2208.0,18372.0,-1584.0,-1051.0,-460.0,208.0,1.0
11076.0,-956.0,17856.0,-994.0,-757.0,-947.0,202.0,1.0
9328.0,852.0,23896.0,-394.0,196.0,-855.0,196.0,1.0
-956.0,-952.0,22904.0,103.0,1769.0,-563.0,215.0,1.0
-5040.0,-1540.0,25808.0,54.0,1459.0,-30.0,194.0,1.0
-10304.0,3016.0,18364.0,-541.0,-45.0,546.0,203.0,1.0
-11224.0,3816.0,11168.0,-1091.0,-739.0,902.0,205.0,1.0
-292.0,-1212.0,6800.0,-1991.0,-1950.0,712.0,190.0,1.0
-4968.0,-4456.0,16152.0,-2156.0,-2724.0,118.0,218.0,1.0
-6004.0,-3744.0,13928.0,-1709.0,-1417.0,-330.0,201.0,1.0
5452.0,-716.0,22504.0,-1235.0,-1879.0,-883.0,193.0,1.0
16820.0,1080.0,15012.0,-700.0,269.0,-952.0,217.0,1.0
6164.0,4.0,17736.0,-94.0,1145.0,-757.0,204.0,1.0
-6264.0,-612.0,24988.0,225.0,2076.0,-295.0,198.0,1.0
-4128.0,1124.0,22236.0,-235.0,501.0,260.0,228.0,1.0
-12004.0,3504.0,14884.0,-902.0,102.0,855.0,185.0,1.0
-5436.0,1052.0,6868.0,-1717.0,-2229.0,853.0,187.0,1.0
-800.0,-1336.0,9240.0,-2151.0,-1389.0,425.0,200.0,1.0
-6964.0,-3984.0,19148.0,-2033.0,-3172.0,-197.0,192.0,1.0
-96.0,-2712.0,27460.0,-1370.0,-1849.0,-726.0,201.0,1.0
15352.0,80.0,14824.0,-992.0,-741.0,-952.0,207.0,1.0
7172.0,792.0,26824.0,-433.0,242.0,-917.0,196.0,1.0
104.0,420.0,26872.0,58.0,1720.0,-616.0,218.0,1.0
-4628.0,-1384.0,25268.0,195.0,1626.0,-89.0,194.0,1.0
-10728.0,2760.0,14580.0,-527.0,83.0,591.0,198.0,1.0
-11572.0,6192.0,8464.0,-1290.0,-810.0,908.0,193.0,1.0
-1520.0,-1496.0,9888.0,-2070.0,-1471.0,648.0,196.0,1.0
-7436.0,-3056.0,17832.0,-2085.0,-3450.0,-57.0,201.0,1.0
14052.0,-4120.0,1100.0,-1475.0,-1423.0,-589.0,214.0,1.0
15248.0,976.0,16972.0,-951.0,-432.0,-947.0,192.0,1.0
-2960.0,-824.0,32672.0,-317.0,274.0,-873.0,195.0,1.0
9184.0,276.0,15132.0,135.0,2076.0,-500.0,203.0,1.0
-10484.0,2752.0,16616.0,-184.0,630.0,223.0,210.0,1.0
-11000.0,5380.0,8968.0,-831.0,268.0,865.0,186.0,1.0
-9844.0,4800.0,12752.0,-1830.0,-2467.0,750.0,190.0,1.0
-4992.0,-4500.0,17808.0,-2157.0,-2060.0,304.0,219.0,1.0
12572.0,-4640.0,1364.0,-1740.0,-1757.0,-320.0,189.0,1.0
5336.0,-2744.0,19244.0,-1211.0,-1940.0,-864.0,192.0,1.0
-2444.0,-1276.0,32767.0,-538.0,377.0,-929.0,202.0,1.0
9096.0,48.0,15164.0,8.0,1607.0,-670.0,219.0,1.0
-5704.0,-768.0,25416.0,172.0,1549.0,-27.0,195.0,1.0
-5536.0,2456.0,19828.0,-646.0,293.0,701.0,194.0,1.0
-14068.0,6560.0,11132.0,-1565.0,-1728.0,882.0,201.0,1.0
-380.0,-1700.0,7208.0,-2140.0,-1411.0,491.0,205.0,1.0
-6248.0,-5300.0,19648.0,-1984.0,-2857.0,-250.0,186.0,1.0
2680.0,-2856.0,24212.0,-1389.0,-1932.0,-770.0,195.0,1.0
16312.0,88.0,13716.0,-855.0,29.0,-925.0,231.0,1.0
6396.0,308.0,26696.0,-255.0,422.0,-851.0,197.0,1.0
-1132.0,-812.0,23736.0,76.0,1995.0,-519.0,210.0,1.0
-5508.0,-800.0,24104.0,155.0,1444.0,-7.0,195.0,1.0
-6676.0,2732.0,18452.0,-553.0,93.0,528.0,206.0,1.0
-11760.0,3800.0,13768.0,-972.0,-15.0,894.0,196.0,1.0
-4108.0,1288.0,6916.0,-1823.0,-2144.0,756.0,192.0,1.0
784.0,-1232.0,7504.0,-2262.0,-1785.0,302.0,201.0,1.0
-5920.0,-4132.0,18004.0,-1966.0,-2744.0,-246.0,191.0,1.0
-936.0,-2732.0,28356.0,-1388.0,-1833.0,-696.0,196.0,1.0
13784.0,-408.0,16272.0,-991.0,-527.0,-956.0,188.0,1.0
12092.0,836.0,20696.0,-398.0,179.0,-886.0,196.0,1.0
2660.0,-852.0,20872.0,71.0,1645.0,-580.0,218.0,1.0
-8052.0,-1040.0,26820.0,202.0,1677.0,-106.0,192.0,1.0
-4100.0,1000.0,22164.0,-404.0,57.0,453.0,212.0,1.0
-11704.0,3108.0,14852.0,-937.0,-82.0,855.0,194.0,1.0
-8268.0,1300.0,8372.0,-1903.0,-2229.0,735.0,192.0,1.0
-80.0,-1028.0,8456.0,-2190.0,-2481.0,152.0,222.0,1.0
-7024.0,-2796.0,16156.0,-1797.0,-1806.0,-315.0,191.0,1.0
4844.0,-1624.0,23784.0,-1126.0,-2039.0,-872.0,194.0,1.0
14108.0,740.0,18520.0,-538.0,309.0,-969.0,202.0,1.0
-2728.0,-320.0,31408.0,7.0,1475.0,-691.0,202.0,1.0
-6208.0,-1208.0,25916.0,265.0,1764.0,-121.0,193.0,1.0
-10472.0,2744.0,15240.0,-603.0,116.0,663.0,195.0,1.0
-10128.0,6176.0,7016.0,-1434.0,-1238.0,890.0,202.0,1.0
-1112.0,-1208.0,9536.0,-2140.0,-1243.0,583.0,202.0,1.0
-8796.0,-2656.0,18952.0,-2065.0,-3353.0,-190.0,197.0,1.0
11460.0,-4048.0,4420.0,-1487.0,-1710.0,-673.0,199.0,1.0
18568.0,1256.0,12668.0,-914.0,-76.0,-952.0,218.0,1.0
1164.0,-540.0,31020.0,-327.0,397.0,-870.0,197.0,1.0
4232.0,124.0,21296.0,70.0,1944.0,-506.0,207.0,1.0
-3936.0,-1112.0,24344.0,164.0,1576.0,-24.0,194.0,1.0
-9896.0,2760.0,15980.0,-449.0,65.0,521.0,205.0,1.0
-11260.0,3968.0,11176.0,-982.0,-177.0,874.0,196.0,1.0
-1140.0,-760.0,7624.0,-1894.0,-2260.0,739.0,188.0,1.0
-2860.0,-3400.0,13324.0,-2257.0,-1590.0,396.0,220.0,1.0
-6340.0,-3168.0,14428.0,-1930.0,-2580.0,-298.0,190.0,1.0
2932.0,-1140.0,25256.0,-1312.0,-2139.0,-815.0,196.0,1.0
17244.0,1104.0,14328.0,-799.0,143.0,-976.0,228.0,1.0
-764.0,-844.0,32767.0,-176.0,753.0,-779.0,193.0,1.0
-7156.0,-652.0,26512.0,147.0,2187.0,-427.0,184.0,1.0
-3988.0,36.0,23332.0,-205.0,630.0,276.0,218.0,1.0
-11944.0,3180.0,14892.0,-692.0,127.0,797.0,189.0,1.0
-10532.0,6460.0,6872.0,-1550.0,-1998.0,848.0,185.0,1.0
1684.0,-1316.0,6216.0,-2160.0,-1054.0,533.0,207.0,1.0
-6276.0,-5052.0,19200.0,-2003.0,-3279.0,-160.0,196.0,1.0
872.0,-3436.0,26008.0,-1493.0,-1317.0,-569.0,214.0,1.0
12732.0,-960.0,17272.0,-1001.0,-1028.0,-982.0,200.0,1.0
10380.0,600.0,23216.0,-400.0,210.0,-898.0,196.0,1.0
600.0,-888.0,22276.0,45.0,1788.0,-580.0,211.0,1.0
-6044.0,-1132.0,25480.0,184.0,1606.0,-66.0,190.0,1.0
-8608.0,3100.0,17304.0,-523.0,6.0,496.0,202.0,1.0
-11288.0,3816.0,11776.0,-1084.0,-410.0,930.0,200.0,1.0
-1164.0,-388.0,6924.0,-1908.0,-2059.0,726.0,190.0,1.0
-1996.0,-2168.0,11964.0,-2198.0,-1794.0,343.0,222.0,1.0
-7024.0,-3060.0,18064.0,-1822.0,-1967.0,-284.0,194.0,1.0
44.0,-2728.0,26844.0,-1351.0,-2120.0,-773.0,198.0,1.0
12488.0,-776.0,16696.0,-1006.0,-655.0,-944.0,211.0,1.0
14100.0,808.0,17920.0,-390.0,210.0,-917.0,195.0,1.0
7144.0,60.0,16904.0,-59.0,1371.0,-650.0,190.0,1.0
-6072.0,-556.0,26580.0,253.0,1948.0,-228.0,194.0,1.0
-4228.0,-1016.0,25044.0,-282.0,420.0,308.0,228.0,1.0
-9920.0,4428.0,7448.0,-819.0,99.0,850.0,184.0,1.0
-12932.0,5756.0,9836.0,-1503.0,-1824.0,856.0,196.0,1.0
-292.0,-1320.0,7156.0,-2137.0,-1150.0,512.0,216.0,1.0
-4516.0,-5472.0,16364.0,-2054.0,-3272.0,-167.0,199.0,1.0
3072.0,-3620.0,22592.0,-1443.0,-1604.0,-677.0,201.0,1.0
11956.0,-1112.0,17716.0,-915.0,-263.0,-980.0,220.0,1.0
8784.0,-68.0,15652.0,-181.0,518.0,-841.0,187.0,1.0
-2468.0,-752.0,24476.0,130.0,2142.0,-368.0,198.0,1.0
-4564.0,-1044.0,25444.0,-174.0,647.0,255.0,224.0,1.0
-11424.0,3024.0,14884.0,-787.0,109.0,849.0,184.0,1.0
-8224.0,1128.0,9152.0,-1844.0,-2361.0,796.0,184.0,1.0
-736.0,-2012.0,10064.0,-2210.0,-2341.0,225.0,222.0,1.0
-3552.0,-5620.0,11316.0,-1642.0,-1216.0,-385.0,218.0,1.0
15492.0,-456.0,15048.0,-1038.0,-1307.0,-980.0,197.0,1.0
3320.0,-220.0,29692.0,-295.0,388.0,-899.0,196.0,1.0
7388.0,-420.0,17356.0,114.0,2166.0,-456.0,204.0,1.0
-7184.0,2180.0,21652.0,-69.0,848.0,195.0,211.0,1.0
-11324.0,3704.0,11616.0,-727.0,296.0,833.0,187.0,1.0
-8648.0,1852.0,9892.0,-1813.0,-2367.0,806.0,169.0,1.0
-5060.0,-5976.0,17736.0,-2206.0,-1821.0,346.0,220.0,1.0
2388.0,-6468.0,6844.0,-1834.0,-2125.0,-316.0,195.0,1.0
9856.0,-2388.0,8108.0,-1272.0,-2079.0,-845.0,196.0,1.0
6492.0,728.0,27684.0,-717.0,223.0,-961.0,225.0,1.0
1624.0,536.0,24480.0,-153.0,687.0,-826.0,196.0,1.0
5560.0,-372.0,18044.0,153.0,2150.0,-325.0,200.0,1.0
-7732.0,-612.0,26000.0,-281.0,425.0,339.0,222.0,1.0
-10532.0,5744.0,7044.0,-978.0,-220.0,911.0,191.0,1.0
-13364.0,4320.0,8692.0,-1944.0,-2208.0,708.0,194.0,1.0
-944.0,-1536.0,9040.0,-2110.0,-3085.0,44.0,204.0,1.0
9600.0,-920.0,9996.0,-1603.0,-1017.0,-443.0,194.0,1.0
7132.0,-892.0,20916.0,-1133.0,-1491.0,-938.0,196.0,1.0
13596.0,756.0,18876.0,-439.0,220.0,-904.0,195.0,1.0
272.0,-788.0,22612.0,87.0,1861.0,-563.0,216.0,1.0
-4952.0,-1144.0,26008.0,20.0,1246.0,52.0,200.0,1.0
-12212.0,3448.0,14572.0,-678.0,-12.0,810.0,188.0,1.0
-9604.0,3052.0,8848.0,-1704.0,-2271.0,874.0,189.0,1.0
-7196.0,-4768.0,20224.0,-2274.0,-2041.0,258.0,222.0,1.0
11780.0,-4096.0,3780.0,-1642.0,-1377.0,-446.0,194.0,1.0
-1484.0,-3484.0,28884.0,-1017.0,-1168.0,-976.0,198.0,1.0
144.0,200.0,26880.0,-297.0,470.0,-872.0,195.0,1.0
4512.0,-552.0,19188.0,177.0,2250.0,-392.0,198.0,1.0
-5940.0,-1200.0,25232.0,-284.0,328.0,358.0,225.0,1.0
-10444.0,2724.0,11376.0,-1115.0,-695.0,949.0,202.0,1.0
-6008.0,704.0,8436.0,-2108.0,-1508.0,645.0,192.0,1.0
